web_scraper_order,web_scraper_start_url,type shoes,price,address,image_link
"1765207440-2668","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Air Jordan sneakers","22,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3506106_uploaded_image1_1641203941.jpg"
"1765207440-2669","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Air Force shoes","18,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3505932_uploaded_image1_1641197048.jpg"
"1765207440-2670","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Converse All Star Shoes","22,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3505928_uploaded_image1_1641196960.jpg"
"1765207440-2671","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Air Force sneakers","16,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3505926_uploaded_image1_1641196890.jpg"
"1765207440-2672","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Alexander Shoes","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3505924_uploaded_image1_1641196809.jpg"
"1765207440-2673","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike React sneakers","20,000 CFA","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_3505810_uploaded_image1_1641170863.jpg"
"1765207440-2674","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Kyrie 6 sneakers","25,000 CFA","Mbao, Dakar, Senegal","https://images.coinafrique.com/thumb_3505542_uploaded_image1_1641151707.jpg"
"1765207440-2675","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Kyrie 6 sneakers","25,000 CFA","Mbao, Dakar, Senegal","https://images.coinafrique.com/thumb_3505537_uploaded_image1_1641151577.jpg"
"1765207440-2676","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Jordan sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3505051_uploaded_image1_1641124593.jpg"
"1765207440-2677","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Berluti shoes","Price on request","Ngor, Dakar, Senegal","https://images.coinafrique.com/thumb_3504302_uploaded_image1_1641045117.jpg"
"1765207440-2678","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","100% leather moccasins","19,900 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3465636_uploaded_image1_1638499119.jpg"
"1765207440-2679","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","100% leather moccasins","19,900 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3465637_uploaded_image1_1638499181.jpg"
"1765207440-2680","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","100% leather moccasins","19,900 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3465632_uploaded_image1_1638498921.jpg"
"1765207440-2681","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Timberland shoes","19,900 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3465638_uploaded_image1_1638499269.jpg"
"1765207440-2682","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","100% leather moccasins","19,900 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3465634_uploaded_image1_1638499065.jpg"
"1765207440-2683","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","100% leather moccasins","19,900 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3465633_uploaded_image1_1638498996.jpg"
"1765207440-2684","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Leather shoes","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3504164_uploaded_image1_1641037242.jpg"
"1765207440-2685","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Adidas Boots 380 shoes","18,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_3463835_uploaded_image1_1638440886.jpg"
"1765207440-2686","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike Air sneakers","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3503894_uploaded_image1_1640999432.jpg"
"1765207440-2687","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's loafers","18,000 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_3503655_uploaded_image1_1640966540.jpg"
"1765207440-2688","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3502867_uploaded_image2_1640881742.jpeg"
"1765207616-7235","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","18,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_5276102_uploaded_image1_1744312485.jpg"
"1765207616-7236","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Orthopedic sandals","10,000 CFA","Sacred Heart, Dakar, Senegal","https://images.coinafrique.com/thumb_5318525_uploaded_image1_1746729827.jpg"
"1765207616-7237","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Timberland shoes","13,500 CFA","Diamalaye 1, Dakar, Senegal","https://images.coinafrique.com/thumb_5317599_uploaded_image1_1746704381.jpg"
"1765207616-7238","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","New Balance 530 sneakers","12,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_5316539_uploaded_image1_1746639353.jpg"
"1765207616-7239","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5316340_uploaded_image1_1746631677.jpg"
"1765207616-7240","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","10,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_5316095_uploaded_image1_1746622601.jpg"
"1765207616-7241","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Berluti shadow","52,999 CFA","Almadies, Dakar, Senegal","https://images.coinafrique.com/thumb_5277969_uploaded_image1_1744410720.jpg"
"1765207616-7242","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's loafers","13,000 CFA","Diamalaye 1, Dakar, Senegal","https://images.coinafrique.com/thumb_5314681_uploaded_image1_1746544988.jpg"
"1765207616-7243","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","13,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_5312252_uploaded_image1_1746435076.jpg"
"1765207616-7244","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","25,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_5311673_uploaded_image1_1746390255.jpg"
"1765207616-7245","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","30,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_5311670_uploaded_image1_1746390060.jpg"
"1765207616-7246","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Dior B22 Shoes","15,000 CFA","Sacred Heart, Dakar, Senegal","https://images.coinafrique.com/thumb_5311319_uploaded_image1_1746374323.jpg"
"1765207616-7247","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Nike SD Dunk Shoes","20,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5309861_uploaded_image1_1746273767.jpg"
"1765207616-7248","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5309671_uploaded_image1_1746266657.jpg"
"1765207616-7249","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Timberland shoes","50,000 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_5308712_uploaded_image1_1746208453.jpg"
"1765207616-7250","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Dior B30 2025 Sneakers","45,000 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_5308703_uploaded_image1_1746208224.jpg"
"1765207616-7251","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","20,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5308057_uploaded_image1_1746182805.jpg"
"1765207616-7252","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","20,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5308052_uploaded_image1_1746182715.jpg"
"1765207616-7253","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Nike Air Max T Shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5306359_uploaded_image1_1746095228.jpg"
"1765207616-7254","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","20,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5305189_uploaded_image1_1746025155.jpg"
"1765207616-7255","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's sandals","15,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5305185_uploaded_image1_1746025051.jpg"
"1765207616-7256","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5305182_uploaded_image1_1746024954.jpg"
"1765207616-7257","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Berluti shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5303503_uploaded_image1_1745934080.jpg"
"1765207616-7258","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","30,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_5300459_uploaded_image1_1745752520.jpg"
"1765207616-7259","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Babouche Sandals","12,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5300135_uploaded_image1_1745713863.jpg"
"1765207616-7260","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","New Balance 9060 shoes","16,500 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_5297755_uploaded_image1_1745575658.jpg"
"1765207616-7261","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","25,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_5296660_uploaded_image1_1745510256.jpg"
"1765207616-7262","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","New Balance 327 Shoes","20,000 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_5295659_uploaded_image1_1745460927.jpg"
"1765207616-7263","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Velcro sandals","8,000 CFA","Diamalaye 1, Dakar, Senegal","https://images.coinafrique.com/thumb_5292928_uploaded_image1_1745334273.jpg"
"1765207616-7264","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Tap shoes","8,000 CFA","Diamalaye 1, Dakar, Senegal","https://images.coinafrique.com/thumb_5292923_uploaded_image1_1745334000.jpg"
"1765207616-7265","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","20,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_5292806_uploaded_image1_1745328812.jpg"
"1765207616-7266","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Jordan 4 Shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_5292480_uploaded_image1_1745315752.jpg"
"1765207616-7267","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Nike Air Force 1 shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_5292476_uploaded_image1_1745315513.jpg"
"1765207616-7268","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Nike Airmax Shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_5292472_uploaded_image1_1745315287.jpg"
"1765207616-7269","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Nike shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_5292464_uploaded_image1_1745314968.jpg"
"1765207616-7270","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","New Balance sneakers","25,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_5292015_uploaded_image1_1745278729.jpg"
"1765207616-7271","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Leather shoes","22,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_5291808_uploaded_image1_1745269578.jpg"
"1765207616-7272","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","15,000 CFA","Ngor, Dakar, Senegal","https://images.coinafrique.com/thumb_5290695_uploaded_image1_1745194082.jpg"
"1765207616-7273","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's sandals","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_5290585_uploaded_image1_1745186952.jpg"
"1765207616-7274","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Sandals","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_5290582_uploaded_image1_1745186783.jpg"
"1765207616-7275","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Orthopedic shoes","10,000 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_5290098_uploaded_image1_1745149553.jpg"
"1765207616-7276","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Nocta shoes","12,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_5289537_uploaded_image1_1745088997.jpg"
"1765207616-7277","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Jordan Shoes","12,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_5289531_uploaded_image1_1745088572.jpg"
"1765207616-7278","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Orthopedic sandals","19,900 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_5240443_uploaded_image1_1742398772.jpg"
"1765207616-7279","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","25,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_5283703_uploaded_image1_1744756872.jpg"
"1765207616-7280","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's Shoes","15,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5282876_uploaded_image1_1744723179.jpg"
"1765207616-7281","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's Shoes","15,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5282864_uploaded_image1_1744722887.jpg"
"1765207616-7282","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Fourcand Shoes","20,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5282537_uploaded_image1_1744710329.jpg"
"1765207616-7283","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Wallabees Shoes","20,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5282535_uploaded_image1_1744710250.jpg"
"1765207616-7284","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Crocs Comfort","10,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5282531_uploaded_image1_1744710129.jpg"
"1765207616-7285","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Jordan 4 sneakers","25,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_5281091_uploaded_image1_1744633294.jpg"
"1765207616-7286","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","New Balance 9060 sneakers","14,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_5280652_uploaded_image1_1744617829.jpg"
"1765207616-7287","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Dior B22 sneakers","12,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_5280637_uploaded_image1_1744617017.jpg"
"1765207616-7288","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5280347_uploaded_image1_1744581868.jpg"
"1765207616-7289","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","leather sandals","15,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5279346_uploaded_image1_1744524878.jpg"
"1765207616-7290","https://sn.coinafrique.com/categorie/chaussures-homme?page=8","Men's shoes","13,000 CFA","Diamalaye 1, Dakar, Senegal","https://images.coinafrique.com/thumb_5279254_uploaded_image1_1744509325.jpg"
