web_scraper_order,web_scraper_start_url,type_clothes,price,address,image_link
"1765233278-1575","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Tenue anniversaire enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4623058_uploaded_image1_1709473724.jpg"
"1765233278-1576","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robes enfant","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623032_uploaded_image1_1709472242.jpg"
"1765233278-1577","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4615109_uploaded_image1_1709070529.jpg"
"1765233278-1578","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble filles","5 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4615094_uploaded_image1_1709070182.jpg"
"1765233278-1579","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Coffret naissance","15 000CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608080_uploaded_image1_1708687411.jpg"
"1765233278-1580","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","9 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4607426_uploaded_image1_1708642698.jpg"
"1765233278-1581","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Grenouillère","3 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4606506_uploaded_image1_1708607013.jpg"
"1765233278-1582","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604387_uploaded_image1_1708513793.jpg"
"1765233278-1583","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604385_uploaded_image1_1708513782.jpg"
"1765233278-1584","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604379_uploaded_image1_1708513648.jpg"
"1765233278-1585","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon enfant friperie","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604378_uploaded_image1_1708513583.jpg"
"1765233278-1586","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfants","8 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4556181_uploaded_image1_1705852562.jpg"
"1765233278-1587","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe bébé 0 - 9 mois","2 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4588746_uploaded_image1_1707650951.jpg"
"1765233278-1588","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements pour bébé","500CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4585357_uploaded_image1_1707428281.jpg"
"1765233278-1589","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble blouson pour fille","4 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4577293_uploaded_image1_1707012822.jpg"
"1765233278-1590","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","8 500CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571573_uploaded_image1_1706729137.jpg"
"1765233278-1591","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","8 500CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571570_uploaded_image1_1706729054.jpg"
"1765233278-1592","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","10 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571564_uploaded_image1_1706728937.jpg"
"1765233278-1593","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vetements  enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4519620_uploaded_image1_1703885107.jpg"
"1765233278-1594","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg"
"1765233278-1595","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vetement enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4510412_uploaded_image1_1703252917.jpg"
"1765233278-1596","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4510416_uploaded_image1_1703253068.jpg"
"1765233278-1597","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson pour enfant 4 - 15 ans","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4505009_uploaded_image1_1702930372.jpg"
"1765233278-1598","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble blouson pour fille","5 500CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4538922_uploaded_image1_1704933290.jpg"
"1765233278-1599","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson pour fille","6 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4527014_uploaded_image1_1704375688.jpg"
"1765233278-1600","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pull enfant avec capuche","5 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4522850_uploaded_image1_1704190687.jpg"
"1765233278-1601","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pull pour enfant","5 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4522837_uploaded_image1_1704190481.jpg"
"1765233278-1602","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517974_uploaded_image2_1703783715.jpeg"
"1765233278-1603","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4516547_uploaded_image1_1703706216.jpg"
"1765233278-1604","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4513354_uploaded_image3_1703506745.jpeg"
"1765233278-1605","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfant","5 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4511874_uploaded_image1_1703350100.jpg"
"1765233278-1606","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfant","5 500CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4511870_uploaded_image1_1703349818.jpg"
"1765233278-1607","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfants 2 - 6ans","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4464056_uploaded_image1_1700401019.jpg"
"1765233278-1608","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4455065_uploaded_image1_1699814184.jpg"
"1765233278-1609","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble veste pour enfant","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4479762_uploaded_image1_1701402947.jpg"
"1765233278-1610","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Slips enfants","7 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4467057_uploaded_image1_1700591564.jpg"
"1765233278-1611","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Polos  Lacoste enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4394815_uploaded_image1_1695942580.jpg"
"1765233278-1612","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4394813_uploaded_image1_1695942485.jpg"
"1765233278-1613","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Jeans  pour enfants","6 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4397937_uploaded_image1_1696183097.jpg"
"1765233278-1614","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4430601_uploaded_image1_1698283193.jpg"
"1765233278-1615","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe de prière enfant","2 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4421455_uploaded_image1_1697627353.jpg"
"1765233278-1616","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Bambinerie enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4416818_uploaded_image3_1697296868.jpeg"
"1765233278-1617","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon pour enfants","2 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4405127_uploaded_image1_1696582094.jpg"
"1765233278-1618","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Polo Lacoste enfant","1 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4405119_uploaded_image1_1696581900.jpg"
"1765233278-1619","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4402991_uploaded_image1_1696452237.jpg"
"1765233278-1620","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble 2 pièces pour fille","14 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4402284_uploaded_image1_1696423054.jpg"
"1765233278-1621","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements fille","4 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4350530_uploaded_image1_1692994986.jpg"
"1765233278-1622","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Short enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4381693_uploaded_image1_1695062191.jpg"
"1765233278-1623","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","9 300CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4342288_uploaded_image1_1692460517.jpg"
"1765233278-1624","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4375138_uploaded_image1_1694611073.jpg"
"1765233278-1625","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's basin dresses","10,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_4667140_uploaded_image1_1711815203.jpg"
"1765233278-1626","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's basin and embroidered dresses","10,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_4667139_uploaded_image1_1711815054.jpg"
"1765233278-1627","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's dresses in basin and embroidered","10,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_4667136_uploaded_image1_1711814665.jpg"
"1765233278-1628","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's clothing","7,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4659704_uploaded_image1_1711412034.jpg"
"1765233278-1629","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's dress set","5,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4659695_uploaded_image1_1711411505.jpg"
"1765233278-1630","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's clothing","5,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4659699_uploaded_image1_1711411751.jpg"
"1765233278-1631","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's set","5,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4659694_uploaded_image1_1711411367.jpg"
"1765233278-1632","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's trousers","6,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4659691_uploaded_image1_1711411286.jpg"
"1765233278-1633","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's Turkish Dress","7,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4653806_uploaded_image1_1711066086.jpg"
"1765233278-1634","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's Djellaba","6,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4651640_uploaded_image1_1710950622.jpg"
"1765233278-1635","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","3-piece children's set","20,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4651598_uploaded_image1_1710949536.jpg"
"1765233278-1636","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's clothing","10,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4645364_uploaded_image1_1710623336.jpg"
"1765233278-1637","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's Djellaba","13,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4645145_uploaded_image1_1710608095.jpg"
"1765233278-1638","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's Set","13,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4643810_uploaded_image1_1710528700.jpg"
"1765233278-1639","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's dress","5,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_4686601_uploaded_image1_1712843423.jpg"
"1765233278-1640","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's dress","4,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_4686597_uploaded_image1_1712843301.jpg"
"1765233278-1641","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's clothing","3,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_4686588_uploaded_image1_1712843043.jpg"
"1765233278-1642","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's clothing","1,700 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_4686576_uploaded_image1_1712842903.jpg"
"1765233278-1643","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's clothing","1,500 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_4686563_uploaded_image1_1712842706.jpg"
"1765233278-1644","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's Djellaba","18,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4639600_uploaded_image1_1710311876.jpg"
"1765233278-1645","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's Djellaba","15,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_4639590_uploaded_image1_1710311581.jpg"
"1765233278-1646","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's clothing","9,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_4677506_uploaded_image1_1712318751.jpg"
"1765233278-1647","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Children's Djellaba","20,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_4676613_uploaded_image1_1712271072.jpg"
"1765233278-1648","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Silip children","2,500 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_4672209_uploaded_image1_1712088527.jpg"
"1765233278-1649","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Jelleba pack for children","15,000 CFA","Mbao, Dakar, Senegal","https://images.coinafrique.com/thumb_4655936_uploaded_image1_1711198926.jpg"
