web_scraper_order,web_scraper_start_url,type clothes,price,address ,image_link
"1765207607-6789","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Pantalon Kaki","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4138841_uploaded_image1_1679090012.jpg"
"1765207607-6790","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Djellaba homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4142746_uploaded_image1_1679398555.jpg"
"1765207607-6791","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Coffret jallabas + parfum  - 6 pièces","16 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4142740_uploaded_image1_1679398404.jpg"
"1765207607-6792","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Vêtements mixtes","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4176178_uploaded_image1_1681450887.jpg"
"1765207607-6793","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Vêtement homme","9 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4136184_uploaded_image1_1678917836.jpg"
"1765207607-6794","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Ensemble mixte","22 000CFA","Kébémer, Sénégal","https://images.coinafrique.com/thumb_4175913_uploaded_image1_1681425234.jpg"
"1765207607-6795","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Ensemble homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4175693_uploaded_image1_1681412262.jpg"
"1765207607-6796","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Pantalon homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4133102_uploaded_image1_1678749148.jpg"
"1765207607-6797","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Pantalon Kaki homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4133108_uploaded_image1_1678749322.jpg"
"1765207607-6798","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Lacoste homme","4 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4133387_uploaded_image1_1678786282.jpg"
"1765207607-6799","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Vêtement homme","5 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4136301_uploaded_image1_1678924944.jpg"
"1765207607-6800","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Vêtement homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4133097_uploaded_image1_1678748843.jpg"
"1765207607-6801","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Chemise homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4133092_uploaded_image1_1678748690.jpg"
"1765207607-6802","https://sn.coinafrique.com/categorie/vetements-homme?page=31","T-shirt","6 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4172487_uploaded_image1_1681225747.jpg"
"1765207607-6803","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Polo homme","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4172485_uploaded_image1_1681225664.jpg"
"1765207607-6804","https://sn.coinafrique.com/categorie/vetements-homme?page=31","Ensemble homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4172484_uploaded_image1_1681225572.jpg"
"1765207838-6805","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Chemises manches longues","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4189551_uploaded_image1_1682423624.jpg"
"1765207838-6806","https://sn.coinafrique.com/categorie/vetements-homme?page=30","T-shirt Lacoste","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4189544_uploaded_image2_1682423412.jpeg"
"1765207838-6807","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4189509_uploaded_image1_1682422491.jpg"
"1765207838-6808","https://sn.coinafrique.com/categorie/vetements-homme?page=30","T-shirt Lacoste","7 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4189511_uploaded_image1_1682422566.jpg"
"1765207838-6809","https://sn.coinafrique.com/categorie/vetements-homme?page=30","T-shirt Lacoste","5 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4189504_uploaded_image1_1682422226.jpg"
"1765207838-6810","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon Jeans coupe Kaki","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4189490_uploaded_image1_1682421921.jpg"
"1765207838-6811","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4223358_uploaded_image1_1684578083.jpg"
"1765207838-6812","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon Jeans homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4185089_uploaded_image1_1682029357.jpg"
"1765207838-6813","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon Kaki","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4184913_uploaded_image1_1682014961.jpg"
"1765207838-6814","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4184907_uploaded_image1_1682014675.jpg"
"1765207838-6815","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","12 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4184908_uploaded_image1_1682014803.jpg"
"1765207838-6816","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4184904_uploaded_image1_1682014532.jpg"
"1765207838-6817","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon Jeans homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4184905_uploaded_image1_1682014610.jpg"
"1765207838-6818","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Vêtements homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4184854_uploaded_image1_1682009698.jpg"
"1765207838-6819","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Vêtements homme","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4184853_uploaded_image1_1682009639.jpg"
"1765207838-6820","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Vêtements homme","45 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4220067_uploaded_image1_1684344710.jpg"
"1765207838-6821","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Vêtements homme","25 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4220063_uploaded_image3_1684344539.jpeg"
"1765207838-6822","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Jogging homme","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4181552_uploaded_image1_1681817941.jpg"
"1765207838-6823","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4181556_uploaded_image1_1681818007.jpg"
"1765207838-6824","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4181571_uploaded_image1_1681818225.jpg"
"1765207838-6825","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalons Kaki","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4181572_uploaded_image1_1681818298.jpg"
"1765207838-6826","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Costume homme + chemise","60 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4217345_uploaded_image1_1684182550.jpg"
"1765207838-6827","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Boubou homme","40 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4216529_uploaded_image1_1684147565.jpg"
"1765207838-6828","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Lacoste homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4178578_uploaded_image1_1681600776.jpg"
"1765207838-6829","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4178581_uploaded_image1_1681600846.jpg"
"1765207838-6830","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Boubou homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4215475_uploaded_image1_1684057835.jpg"
"1765207838-6831","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Boubou homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4215474_uploaded_image2_1684057748.jpeg"
"1765207838-6832","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4177390_uploaded_image1_1681512948.jpg"
"1765207838-6833","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Chemise homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4177379_uploaded_image1_1681512419.jpg"
"1765207838-6834","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4177383_uploaded_image1_1681512553.jpg"
"1765207838-6835","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4177369_uploaded_image1_1681512032.jpg"
"1765207838-6836","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Chemise homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4177335_uploaded_image1_1681509718.jpg"
"1765207838-6837","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","8 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4177339_uploaded_image1_1681509806.jpg"
"1765207838-6838","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4177333_uploaded_image1_1681509662.jpg"
"1765207838-6839","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4174416_uploaded_image1_1681336036.jpg"
"1765207838-6840","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Polos  Lacoste homme","5 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4211989_uploaded_image1_1683819083.jpg"
"1765207838-6841","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme et femme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4203857_uploaded_image1_1683292656.jpg"
"1765207838-6842","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Sous-vêtements hommes","5 000CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4210552_uploaded_image1_1683733908.jpg"
"1765207838-6843","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4175192_uploaded_image1_1681388293.jpg"
"1765207838-6844","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4178912_uploaded_image1_1681646745.jpg"
"1765207838-6845","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Polo homme","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4176415_uploaded_image1_1681466953.jpg"
"1765207838-6846","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Polo homme","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4176388_uploaded_image1_1681465483.jpg"
"1765207838-6847","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon jeans kaki homme","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4176381_uploaded_image1_1681465104.jpg"
"1765207838-6848","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4189047_uploaded_image1_1682381217.jpg"
"1765207838-6849","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Vêtements homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4174424_uploaded_image1_1681336817.jpg"
"1765207838-6850","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon Jeans homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4171109_uploaded_image1_1681143592.jpg"
"1765207838-6851","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon Jeans homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4170306_uploaded_image1_1681083648.jpg"
"1765207838-6852","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Vêtements homme","20 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4170794_uploaded_image1_1681128570.jpg"
"1765207838-6853","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon jeans homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4207889_uploaded_image1_1683572422.jpg"
"1765207838-6854","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon jeans homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4207888_uploaded_image1_1683572293.jpg"
"1765207838-6855","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon jeans homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4207886_uploaded_image1_1683572203.jpg"
"1765207838-6856","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Chemise homme en pagne","18 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4207735_uploaded_image1_1683565237.jpg"
"1765207838-6857","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Ensemble homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4206324_uploaded_image1_1683467481.jpg"
"1765207838-6858","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon large","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4206318_uploaded_image3_1683467293.jpeg"
"1765207838-6859","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Getzner Super Manium Gold","12 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4167981_uploaded_image1_1680906757.jpg"
"1765207838-6860","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon Kaki homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4167978_uploaded_image1_1680906690.jpg"
"1765207838-6861","https://sn.coinafrique.com/categorie/vetements-homme?page=30","T-shirt","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4167985_uploaded_image1_1680906825.jpg"
"1765207838-6862","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Shorts homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4204658_uploaded_image1_1683332154.jpg"
"1765207838-6863","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Pantalon cargo","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4204656_uploaded_image1_1683332039.jpg"
"1765207838-6864","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Vêtements homme","15 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4167020_uploaded_image1_1680864988.jpg"
"1765207838-6865","https://sn.coinafrique.com/categorie/vetements-homme?page=30","Vêtement homme","8 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4167018_uploaded_image1_1680864845.jpg"
